firstName,lastName,name,team,team_id,overall_rating,skin_color,hair_color,jersey_num,position,height,weight,agility_rating,speed_rating,strength_rating,throwPower_rating,catching_rating,pursuit_rating,manCoverage_rating,jumping_rating,kickPower_rating,face,helmet_r,head_r,waist_r,armLeft_r,armRight_r,leg_r,tattoo_r,sleeveLeft_r,sleeveRight_r,hand_r,undershirt,undershirt_r,visor_r
Terrell,Burgess,S_26_Terrell_Burgess,Rams,18,76,0.3,blonde,26,S,71,202,86,81,64,38,69,82,73,84,75,3,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Nick,Scott,S_33_Nick_Scott,Rams,18,76,0.35,brown,33,S,71,201,88,90,65,20,66,69,60,87,75,0,-1,-1,-1,-1,-1,-1,6,0,0,0,0,0,0
Quentin,Lake,S_37_Quentin_Lake,Rams,18,75,0.2,black,37,S,73,201,80,88,58,32,68,79,71,86,75,1,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,0
Russ,Yeast,S_43_Russ_Yeast,Rams,18,75,0.35,brown,43,S,70,195,86,86,63,26,64,72,65,83,75,0,-1,-1,2,-1,-1,-1,5,0,0,0,0,0,0
Jake,Gervase,S_22_Jake_Gervase,Rams,18,71,0.35,brown,22,S,72,189,83,86,52,22,69,79,62,81,75,0,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0
Matt,Gay,K_8_Matt_Gay,Rams,18,69,1,black,8,K,72,232,67,73,41,27,40,35,11,63,75,4,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Cameron,Dicker,P_16_Cameron_Dicker,Rams,18,71,1,black,16,P,73,216,67,68,57,66,38,36,17,74,75,4,0,-1,-1,-1,-1,-1,3,0,0,0,0,0,0
Riley,Dixon,P_11_Riley_Dixon,Rams,18,69,1,brown,11,P,76,221,65,74,44,23,39,34,13,73,75,0,-1,-1,-1,-1,-1,-1,7,0,0,0,0,0,0
Tua,Tagovailoa,QB_1_Tua_Tagovailoa,Dolphins,19,78,0.4,black,1,QB,72,215,79,82,54,80,25,30,9,60,75,1,-1,-1,1,-1,-1,-1,0,0,0,1,0,0,0
Teddy,Bridgewater,QB_5_Teddy_Bridgewater,Dolphins,19,74,0.25,black,5,QB,74,215,82,82,53,75,29,31,8,60,75,0,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0
Chase,Edmonds,RB_2_Chase_Edmonds,Dolphins,19,81,0.2,black,2,RB,69,210,90,90,68,28,79,34,13,92,75,0,0,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Raheem,Mostert,RB_31_Raheem_Mostert,Dolphins,19,81,0.35,brown,31,RB,70,205,87,96,67,25,63,34,12,89,75,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0
Sony,Michel,RB_34_Sony_Michel,Dolphins,19,78,0.15,black,34,RB,71,215,92,88,67,25,62,36,12,73,75,1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0
Alec,Ingold,RB_30_Alec_Ingold,Dolphins,19,75,1,black,30,RB,71,240,72,77,76,28,72,43,32,80,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Myles,Gaskin,RB_37_Myles_Gaskin,Dolphins,19,71,0.3,black,37,RB,70,195,80,80,61,39,61,38,15,74,75,0,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0
Salvon,Ahmed,RB_26_Salvon_Ahmed,Dolphins,19,73,0.2,black,26,RB,71,195,80,84,62,28,60,27,18,72,75,1,-1,-1,1,-1,-1,-1,2,0,0,0,0,0,0
Gerrid,Doaks,RB_23_Gerrid_Doaks,Dolphins,19,69,0.25,black,23,RB,71,230,75,77,61,28,61,47,12,73,75,1,-1,-1,2,-1,-1,-1,5,0,0,0,0,0,0
Tyreek,Hill,WR_10_Tyreek_Hill,Dolphins,19,94,0.2,black,10,WR,69,185,98,98,72,33,95,24,12,98,75,1,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,0
Jaylen,Waddle,WR_17_Jaylen_Waddle,Dolphins,19,85,0.35,black,17,WR,70,180,95,97,50,15,80,12,15,90,75,1,-1,0,-1,-1,-1,-1,2,0,0,0,0,0,0
Erik,Ezukanma,WR_87_Erik_Ezukanma,Dolphins,19,79,0.35,black,87,WR,74,206,85,90,55,31,73,60,14,80,75,1,-1,-1,-1,-1,-1,-1,5,0,0,0,0,0,0
Cedrick,Wilson Jr,WR_11_Cedrick_Wilson Jr,Dolphins,19,76,0.35,black,11,WR,74,200,86,90,55,36,66,31,10,75,75,1,-1,-1,1,-1,-1,-1,2,0,0,0,0,0,0
Lynn,Bowden Jr,WR_3_Lynn_Bowden Jr,Dolphins,19,71,0.4,black,3,WR,71,200,88,89,46,37,57,36,13,62,75,1,-1,-1,1,-1,-1,-1,5,0,0,0,0,0,0
Trent,Sherfield,WR_14_Trent_Sherfield,Dolphins,19,67,0.2,black,14,WR,73,220,80,82,47,29,56,39,11,61,75,1,-1,-1,2,-1,-1,-1,1,0,0,0,0,0,0
Preston,Williams,WR_82_Preston_Williams,Dolphins,19,68,0.15,black,82,WR,77,220,81,85,43,47,57,38,12,62,75,1,-1,-1,2,-1,-1,-1,2,0,0,0,0,0,0
Cody,Core,WR_89_Cody_Core,Dolphins,19,67,0.3,black,89,WR,75,205,80,84,42,58,55,31,7,63,75,0,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,0
River,Cracraft,WR_85_River_Cracraft,Dolphins,19,68,1,brown,85,WR,72,200,82,85,41,25,57,71,9,62,75,3,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
DeVonte,Dedmon,WR_12_DeVonte_Dedmon,Dolphins,19,68,0.2,black,12,WR,70,200,83,80,57,32,58,34,10,61,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Mike,Gesicki,TE_88_Mike_Gesicki,Dolphins,19,87,1,blonde,88,TE,78,250,88,83,84,24,91,37,11,96,75,4,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0
Durham,Smythe,TE_81_Durham_Smythe,Dolphins,19,77,1,brown,81,TE,78,260,78,79,75,25,82,37,15,75,75,1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0
Adam,Shaheen,TE_80_Adam_Shaheen,Dolphins,19,78,1,brown,80,TE,79,260,81,81,77,26,77,24,9,79,75,1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0
Hunter,Long,TE_84_Hunter_Long,Dolphins,19,65,1,brown,84,TE,77,255,67,71,58,33,69,51,18,68,75,0,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0
Terron,Armstead,LT_72_Terron_Armstead,Dolphins,19,90,0.3,black,72,LT,77,305,72,80,98,20,33,51,18,98,75,1,-1,-1,-1,-1,-1,-1,6,0,0,0,0,0,0
Austin,Jackson,LT_73_Austin_Jackson,Dolphins,19,76,0.25,black,73,LT,77,325,66,62,84,19,25,27,11,75,75,1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Liam,Eichenberg,LG_74_Liam_Eichenberg,Dolphins,19,79,1,brown,74,LG,78,310,66,68,86,25,25,33,15,68,75,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Michael,Deiter,C_63_Michael_Deiter,Dolphins,19,79,1,brown,63,C,78,310,57,65,86,22,22,30,15,70,75,2,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Cole,Banwart,C_61_Cole_Banwart,Dolphins,19,71,1,brown,61,C,76,300,47,57,79,22,29,38,15,61,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Connor,Williams,RG_58_Connor_Williams,Dolphins,19,79,0.6,black,58,RG,77,300,60,71,86,24,24,25,12,82,75,1,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Greg,Little,RT_75_Greg_Little,Dolphins,19,76,0.35,black,75,RT,77,310,62,61,86,27,23,24,13,72,75,0,-1,-1,-1,-1,-1,-1,5,0,0,0,0,0,0
Adam,Pankey,RT_78_Adam_Pankey,Dolphins,19,66,0.3,black,78,RT,77,315,56,59,73,23,27,21,14,62,75,1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0
Larnel,Coleman,RT_79_Larnel_Coleman,Dolphins,19,66,0.2,black,79,RT,78,315,47,52,78,29,26,23,15,60,75,1,0,-1,1,-1,-1,-1,3,0,0,0,0,0,0
Emmanuel,Ogbah,DE_91_Emmanuel_Ogbah,Dolphins,19,83,0.25,black,91,DE,76,275,78,82,83,26,46,86,22,85,75,0,0,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Christian,Wilkins,DE_94_Christian_Wilkins,Dolphins,19,81,0.3,black,94,DE,76,315,76,72,86,26,46,86,22,75,75,0,0,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Adam,Butler,DE_70_Adam_Butler,Dolphins,19,78,0.2,black,70,DE,77,295,66,64,85,23,38,83,38,71,75,1,-1,0,-1,-1,-1,-1,2,0,0,0,0,0,0
Jordan,Williams,DE_97_Jordan_Williams,Dolphins,19,67,0.2,black,97,DE,77,290,57,57,74,25,38,69,22,66,75,1,-1,-1,0,-1,-1,-1,1,0,0,0,0,0,0
Ben,Stille,DE_95_Ben_Stille,Dolphins,19,69,1,brown,95,DE,76,300,61,69,72,21,25,69,16,68,75,0,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Owen,Carney Jr,DE_93_Owen_Carney Jr,Dolphins,19,65,0.25,black,93,DE,75,270,68,63,69,27,45,64,22,61,75,0,-1,-1,1,-1,-1,-1,2,0,0,0,0,0,0
Raekwon,Davis,DT_98_Raekwon_Davis,Dolphins,19,74,0.25,black,98,DT,78,330,61,68,80,19,39,74,29,67,75,1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0
John,Jenkins,DT_90_John_Jenkins,Dolphins,19,71,0.25,black,90,DT,75,330,58,62,78,29,41,72,18,65,75,1,-1,0,-1,-1,-1,-1,3,0,0,0,0,0,0
Jerome,Baker,LB_55_Jerome_Baker,Dolphins,19,83,0.2,black,55,LB,74,225,85,89,73,27,58,86,62,87,75,2,-1,-1,1,-1,-1,-1,6,0,0,0,0,0,0
Melvin,Ingram III,LB_54_Melvin_Ingram III,Dolphins,19,82,0.2,black,54,LB,74,250,84,80,83,30,67,87,50,84,75,1,-1,0,2,-1,-1,-1,6,0,0,0,0,0,0
Jaelan,Phillips,LB_15_Jaelan_Phillips,Dolphins,19,81,0.65,black,15,LB,77,260,85,86,80,27,39,82,44,87,75,1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Andrew,Van Ginkel,LB_43_Andrew_Van Ginkel,Dolphins,19,80,1,blonde,43,LB,76,240,83,86,70,22,51,84,51,90,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Elandon,Roberts,LB_52_Elandon_Roberts,Dolphins,19,70,0.25,black,52,LB,73,240,70,68,66,27,60,73,48,76,75,1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0
Duke,Riley,LB_45_Duke_Riley,Dolphins,19,73,0.45,black,45,LB,73,230,69,72,69,21,58,77,59,72,75,1,-1,0,-1,-1,-1,-1,6,0,0,0,0,0,0
Channing,Tindall,LB_51_Channing_Tindall,Dolphins,19,70,0.2,black,51,LB,74,230,71,70,71,18,38,75,40,77,75,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Brennan,Scarlett,LB_57_Brennan_Scarlett,Dolphins,19,71,0.4,black,57,LB,76,265,72,70,67,25,51,72,53,75,75,0,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Sam,Eguavoen,LB_49_Sam_Eguavoen,Dolphins,19,69,0.15,black,49,LB,73,235,71,67,64,27,48,74,45,71,75,1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Xavien,Howard,CB_18_Xavien_Howard,Dolphins,19,89,0.25,black,18,CB,73,196,93,94,68,44,64,70,90,97,75,1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0
Byron,Jones,CB_19_Byron_Jones,Dolphins,19,86,0.25,black,19,CB,72,192,88,88,66,26,84,81,90,94,75,1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0
Nik,Needham,CB_40_Nik_Needham,Dolphins,19,78,0.3,black,40,CB,71,181,95,91,53,32,68,71,70,79,75,1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Noah,Igbinoghene,CB_9_Noah_Igbinoghene,Dolphins,19,70,0.25,black,9,CB,71,200,89,81,45,33,57,65,66,67,75,1,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0
D'Angelo,Ross,CB_35_D'Angelo_Ross,Dolphins,19,65,0.25,black,35,CB,69,190,79,74,43,35,58,63,60,68,75,1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Keion,Crossen,CB_27_Keion_Crossen,Dolphins,19,67,0.15,black,27,CB,70,185,76,81,42,33,56,62,62,65,75,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0
Elijah,Campbell,CB_22_Elijah_Campbell,Dolphins,19,66,0.4,black,22,CB,71,190,75,78,41,31,54,61,61,68,75,1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0
Elijah,Hamilton,CB_33_Elijah_Hamilton,Dolphins,19,65,0.25,black,33,CB,74,210,77,74,45,24,53,61,62,64,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Quincy,Wilson,CB_36_Quincy_Wilson,Dolphins,19,68,0.4,black,36,CB,74,195,80,81,44,30,52,62,63,67,75,1,-1,0,-1,-1,-1,-1,0,0,0,0,0,0,0
Eric,Rowe,S_21_Eric_Rowe,Dolphins,19,83,0.3,black,21,S,71,205,90,89,74,28,68,71,79,90,75,1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Jevon,Holland,S_8_Jevon_Holland,Dolphins,19,79,0.25,black,8,S,71,205,86,91,65,23,77,80,74,85,75,1,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,0
Brandon,Jones,S_29_Brandon_Jones,Dolphins,19,76,0.35,brown,29,S,73,190,88,89,58,13,66,77,67,88,75,0,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Trill,Williams,S_6_Trill_Williams,Dolphins,19,75,0.15,brown,6,S,73,205,90,88,58,29,62,73,64,84,75,0,-1,0,-1,-1,-1,-1,0,0,0,0,0,0,0
Clayton,Fejedelem,S_42_Clayton_Fejedelem,Dolphins,19,72,1,brown,42,S,73,205,82,86,57,34,66,71,60,82,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Jason,Sanders,K_7_Jason_Sanders,Dolphins,19,66,1,brown,7,K,71,195,58,80,37,22,48,21,11,28,75,4,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Thomas,Morstead,P_4_Thomas_Morstead,Dolphins,19,69,1,brown,4,P,76,225,59,82,47,37,20,22,13,50,75,4,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Kirk,Cousins,QB_8_Kirk_Cousins,Vikings,20,83,1,brown,8,QB,75,200,69,76,52,88,35,28,13,71,75,0,0,-1,2,-1,-1,-1,0,0,0,1,0,0,0
Sean,Mannion,QB_14_Sean_Mannion,Vikings,20,64,1,brown,14,QB,78,230,72,66,57,65,19,40,11,54,75,5,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Dalvin,Cook,RB_4_Dalvin_Cook,Vikings,20,91,0.25,black,4,RB,70,210,95,95,85,42,98,38,10,99,75,1,-1,0,-1,-1,-1,-1,5,0,0,0,0,0,0
Alexander,Mattison,RB_2_Alexander_Mattison,Vikings,20,79,0.25,black,2,RB,71,220,81,86,73,29,70,36,10,87,75,1,-1,0,2,-1,-1,-1,0,0,0,0,0,0,0
C.J.,Ham,RB_30_C.J._Ham,Vikings,20,79,0.3,black,30,RB,71,235,81,81,77,38,70,18,12,88,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Kene,Nwangwu,RB_26_Kene_Nwangwu,Vikings,20,74,0.25,black,26,RB,73,210,80,82,65,24,67,35,17,82,75,1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0
Ty,Chandler,RB_32_Ty_Chandler,Vikings,20,74,0.25,black,32,RB,71,205,80,80,66,32,67,43,12,81,75,1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0
Justin,Jefferson,WR_18_Justin_Jefferson,Vikings,20,91,0.35,black,18,WR,71,200,93,92,68,27,97,41,19,94,75,1,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Adam,Thielen,WR_19_Adam_Thielen,Vikings,20,88,1,brown,19,WR,74,200,91,89,67,53,93,30,13,91,75,4,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
K.J.,Osborn,WR_17_K.J._Osborn,Vikings,20,73,0.25,black,17,WR,71,205,83,89,55,24,62,45,27,65,75,1,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0
Ihmir,Smith-Marsette,WR_15_Ihmir_Smith-Marsette,Vikings,20,71,0.25,brown,15,WR,73,180,83,90,54,29,56,39,10,64,75,1,-1,-1,0,-1,-1,-1,2,0,0,0,0,0,0
Olabisi,Johnson,WR_81_Olabisi_Johnson,Vikings,20,71,0.5,black,81,WR,72,210,87,89,52,32,57,42,23,63,75,0,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0
Jalen,Nailor,WR_83_Jalen_Nailor,Vikings,20,67,0.4,black,83,WR,72,190,81,82,48,61,54,46,23,62,75,1,-1,0,-1,-1,-1,-1,5,0,0,0,0,0,0
Albert,Wilson,WR_25_Albert_Wilson,Vikings,20,65,0.25,black,25,WR,69,195,80,81,45,22,53,32,12,56,75,0,-1,-1,1,-1,-1,-1,6,0,0,0,0,0,0
Irv,Smith Jr,TE_84_Irv_Smith Jr,Vikings,20,77,0.35,black,84,TE,74,240,75,86,71,20,81,36,8,79,75,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0
Ben,Ellefson,TE_82_Ben_Ellefson,Vikings,20,67,1,brown,82,TE,75,250,78,77,62,27,67,38,11,67,75,1,-1,0,-1,-1,-1,-1,0,0,0,0,0,0,0
Johnny,Mundt,TE_86_Johnny_Mundt,Vikings,20,64,1,brown,86,TE,76,235,80,80,58,29,60,25,15,60,75,1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Christian,Darrisaw,LT_71_Christian_Darrisaw,Vikings,20,76,0.35,black,71,LT,77,315,67,70,82,14,25,25,8,65,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Blake,Brandel,LT_64_Blake_Brandel,Vikings,20,58,1,brown,64,LT,79,315,58,62,57,18,23,35,11,56,75,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Vederian,Lowe,LT_63_Vederian_Lowe,Vikings,20,60,0.25,black,63,LT,78,320,68,61,58,9,33,51,7,57,75,0,-1,-1,-1,-1,-1,-1,4,0,0,0,0,0,0
Ed,Ingram,LG_67_Ed_Ingram,Vikings,20,79,0.35,black,67,LG,75,305,58,60,89,23,46,36,15,72,75,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Garrett,Bradbury,C_56_Garrett_Bradbury,Vikings,20,76,1,brown,56,C,75,305,73,75,78,31,56,44,9,63,75,5,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Austin,Schlottmann,C_65_Austin_Schlottmann,Vikings,20,58,1,brown,65,C,78,300,57,62,59,17,29,15,8,54,75,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Jesse,Davis,RG_73_Jesse_Davis,Vikings,20,72,1,brown,73,RG,78,310,67,61,77,17,31,28,12,67,75,0,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Wyatt,Davis,RG_52_Wyatt_Davis,Vikings,20,60,0.3,black,52,RG,76,315,57,58,62,30,31,36,7,56,75,0,-1,-1,2,-1,-1,-1,2,0,0,0,0,0,0
Brian,O'Neill,RT_75_Brian_O'Neill,Vikings,20,82,1,brown,75,RT,79,300,78,79,85,20,35,28,13,73,75,2,0,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Timon,Parris,RT_61_Timon_Parris,Vikings,20,76,0.2,black,61,RT,78,330,68,70,82,17,19,36,12,71,75,0,-1,0,-1,-1,-1,-1,0,0,0,0,0,0,0
Danielle,Hunter,DE_99_Danielle_Hunter,Vikings,20,88,0.3,black,99,DE,77,250,85,87,85,15,39,92,21,92,75,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Za'Darius,Smith,DE_55_Za'Darius_Smith,Vikings,20,88,0.2,black,55,DE,76,270,73,85,90,37,46,93,46,90,75,1,-1,0,2,-1,-1,-1,7,0,0,0,0,0,0
Jaylen,Twyman,DE_93_Jaylen_Twyman,Vikings,20,70,0.3,black,93,DE,74,285,70,75,73,22,54,68,22,63,75,1,-1,-1,0,-1,-1,-1,7,0,0,0,0,0,0
T.J.,Smith,DE_50_T.J._Smith,Vikings,20,62,0.3,black,50,DE,75,300,70,59,63,27,40,62,29,56,75,1,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Janarius,Robinson,DE_95_Janarius_Robinson,Vikings,20,61,0.2,black,95,DE,77,260,70,54,65,9,33,61,28,53,75,1,-1,-1,0,-1,-1,-1,2,0,0,0,0,0,0
Patrick,Jones II,DE_91_Patrick_Jones II,Vikings,20,63,0.3,black,91,DE,76,265,72,64,64,27,52,62,32,54,75,1,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,0
Jonathan,Bullard,DE_79_Jonathan_Bullard,Vikings,20,62,0.4,black,79,DE,75,290,70,62,63,20,37,61,27,57,75,1,-1,0,-1,-1,-1,-1,6,0,0,0,0,0,0
Esezi,Otomewo,DE_90_Esezi_Otomewo,Vikings,20,63,0.2,black,90,DE,77,280,70,78,61,20,32,61,38,56,75,1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Harrison,Phillips,DT_97_Harrison_Phillips,Vikings,20,79,1,brown,97,DT,75,305,75,65,85,15,39,81,21,73,75,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Dalvin,Tomlinson,DT_94_Dalvin_Tomlinson,Vikings,20,80,0.2,black,94,DT,75,320,61,65,88,28,27,84,21,68,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Armon,Watts,DT_96_Armon_Watts,Vikings,20,70,0.3,black,96,DT,77,305,69,65,70,26,41,75,30,69,75,1,-1,0,2,-1,-1,-1,3,0,0,0,0,0,0
James,Lynch,DT_92_James_Lynch,Vikings,20,59,1,brown,92,DT,76,295,60,63,58,23,35,63,19,54,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Jullian,Taylor,DT_78_Jullian_Taylor,Vikings,20,60,0.3,black,78,DT,77,300,62,62,59,20,23,62,19,53,75,1,-1,-1,1,-1,-1,-1,6,0,0,0,0,0,0
T.Y.,McGill,DT_76_T.Y._McGill,Vikings,20,56,0.25,black,76,DT,72,295,55,60,55,19,31,61,16,52,75,0,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0
Eric,Kendricks,LB_54_Eric_Kendricks,Vikings,20,88,0.5,brown,54,LB,72,230,82,84,83,24,73,92,74,92,75,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0
Jordan,Hicks,LB_58_Jordan_Hicks,Vikings,20,78,0.35,black,58,LB,73,235,85,82,68,15,62,70,67,76,75,0,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Brian,Asamoah II,LB_33_Brian_Asamoah II,Vikings,20,78,0.2,black,33,LB,72,225,82,82,67,24,61,72,70,71,75,0,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Blake,Lynch,LB_48_Blake_Lynch,Vikings,20,68,0.45,black,48,LB,75,235,81,84,52,52,56,62,54,57,75,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
D.J.,Wonnum,LB_98_D.J._Wonnum,Vikings,20,66,0.3,black,98,LB,77,260,74,78,52,31,54,65,53,58,75,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Chazz,Surratt,LB_41_Chazz_Surratt,Vikings,20,66,0.45,black,41,LB,74,235,77,78,51,25,53,64,52,58,75,1,0,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Troy,Dye,LB_45_Troy_Dye,Vikings,20,64,0.45,black,45,LB,75,225,72,74,51,34,52,63,51,57,75,1,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
William,Kwenkeu,LB_47_William_Kwenkeu,Vikings,20,65,0.2,black,47,LB,73,235,73,73,53,19,51,62,52,58,75,2,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Patrick,Peterson,CB_7_Patrick_Peterson,Vikings,20,83,0.25,black,7,CB,73,205,91,91,65,63,80,65,79,88,75,1,0,-1,-1,-1,-1,-1,6,0,0,0,0,0,0
Andrew,Booth Jr,CB_23_Andrew_Booth Jr,Vikings,20,77,0.2,black,23,CB,72,195,88,90,50,25,56,60,71,82,75,1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0
Cameron,Dantzler,CB_3_Cameron_Dantzler,Vikings,20,73,0.25,black,3,CB,74,190,86,87,50,23,65,58,64,76,75,1,-1,-1,-1,-1,-1,-1,5,0,0,0,0,0,0
Harrison,Hand,CB_20_Harrison_Hand,Vikings,20,69,0.2,black,20,CB,71,185,84,88,45,27,53,57,57,67,75,1,-1,0,2,-1,-1,-1,6,0,0,0,0,0,0
Kris,Boyd,CB_29_Kris_Boyd,Vikings,20,64,0.2,black,29,CB,71,195,77,80,43,36,52,58,54,63,75,1,-1,-1,0,-1,-1,-1,0,0,0,0,0,0,0
Chandon,Sullivan,CB_39_Chandon_Sullivan,Vikings,20,63,0.2,black,39,CB,71,190,76,76,42,17,51,56,56,64,75,1,-1,-1,-1,-1,-1,-1,6,0,0,0,0,0,0
Akayleb,Evans,CB_21_Akayleb_Evans,Vikings,20,64,0.3,black,21,CB,74,200,79,77,42,43,53,54,57,63,75,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Nate,Hairston,CB_27_Nate_Hairston,Vikings,20,64,0.2,black,27,CB,72,185,78,79,45,20,52,53,54,67,75,1,-1,-1,0,-1,-1,-1,6,0,0,0,0,0,0
Tye,Smith,CB_5_Tye_Smith,Vikings,20,62,0.2,black,5,CB,72,190,75,76,46,20,51,53,53,65,75,1,-1,0,1,-1,-1,-1,6,0,0,0,0,0,0
Parry,Nickerson,CB_35_Parry_Nickerson,Vikings,20,63,0.25,black,35,CB,70,180,76,80,43,24,50,52,52,63,75,0,-1,0,0,-1,-1,-1,2,0,0,0,0,0,0
Harrison,Smith,S_22_Harrison_Smith,Vikings,20,89,1,brown,22,S,74,215,94,90,83,26,93,95,90,97,75,4,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Lewis,Cine,S_6_Lewis_Cine,Vikings,20,74,0.2,brown,6,S,73,212,87,92,55,20,55,65,65,73,75,1,-1,0,-1,-1,-1,-1,0,0,0,0,0,0,0
Camryn,Bynum,S_24_Camryn_Bynum,Vikings,20,69,0.4,black,24,S,72,200,84,86,52,22,57,57,60,64,75,1,-1,-1,2,-1,-1,-1,0,0,0,0,0,0,0
Mike,Brown,S_37_Mike_Brown,Vikings,20,68,0.4,black,37,S,73,220,86,84,51,28,58,58,60,63,75,0,-1,-1,1,-1,-1,-1,0,0,0,0,0,0,0
Greg,Joseph,K_1_Greg_Joseph,Vikings,20,68,1,brown,1,K,72,205,63,75,41,31,34,20,12,49,75,4,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
Jordan,Verry,P_16_Jordan_Verry,Vikings,20,65,1,brown,16,P,77,195,64,63,31,45,20,9,9,40,75,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
